"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Nova Scotia [12]","2016A000212","Percent change in non-violent crime severity index","Percent","239","units","0","v44312490","5.6","-7.19","","","","2"
"2007","Nova Scotia [12]","2016A000212","Youth crime severity index","Index","160","units","0","v53079875","5.7","139.97","","","","2"
"2007","Nova Scotia [12]","2016A000212","Percent change in youth crime severity index","Percent","239","units","0","v53079876","5.8","7.38","","","","2"
"2007","Nova Scotia [12]","2016A000212","Youth violent crime severity index","Index","160","units","0","v53079877","5.9","122.93","","","","2"
"2007","Nova Scotia [12]","2016A000212","Percent change in youth violent crime severity index","Percent","239","units","0","v53079923","5.10","18.93","","","","2"
"2007","Nova Scotia [12]","2016A000212","Youth non-violent crime severity index","Index","160","units","0","v53079867","5.11","152.94","","","","2"
"2007","Nova Scotia [12]","2016A000212","Percent change in youth non-violent crime severity index","Percent","239","units","0","v53079868","5.12","1.35","","","","2"
"2007","Nova Scotia [12]","2016A000212","Weighted clearance rate","Number","223","units","0","v53079869","5.13","41.08","","","","2"
"2007","Nova Scotia [12]","2016A000212","Percent change in weighted clearance rate","Percent","239","units","0","v53079870","5.14","13.17","","","","2"
"2007","Nova Scotia [12]","2016A000212","Violent weighted clearance rate","Number","223","units","0","v53079871","5.15","62.85","","","","2"
"2007","Nova Scotia [12]","2016A000212","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079872","5.16","13.26","","","","2"
"2007","Nova Scotia [12]","2016A000212","Non-violent weighted clearance rate","Number","223","units","0","v53079873","5.17","32.69","","","","2"
